year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2010,3,20854P 10 9,*,CONSOL ENERGY INC,COM,,20854P,10,9,20854P10,20854P109
2010,3,20854P 90 9,,CONSOL ENERGY INC,CALL,,20854P,90,9,20854P90,20854P909
2010,3,20854P 95 9,,CONSOL ENERGY INC,PUT,,20854P,95,9,20854P95,20854P959
2010,3,209034 10 7,*,CONSOLIDATED COMM HLDGS INC,COM,,209034,10,7,20903410,209034107
2010,3,209034 90 7,,CONSOLIDATED COMM HLDGS INC,CALL,,209034,90,7,20903490,209034907
2010,3,209034 95 7,,CONSOLIDATED COMM HLDGS INC,PUT,,209034,95,7,20903495,209034957
2010,3,209115 10 4,*,CONSOLIDATED EDISON INC,COM,,209115,10,4,20911510,209115104
2010,3,209115 90 4,,CONSOLIDATED EDISON INC,CALL,,209115,90,4,20911590,209115904
2010,3,209115 95 4,,CONSOLIDATED EDISON INC,PUT,,209115,95,4,20911595,209115954
2010,3,209341 10 6,*,CONSOLIDATED GRAPHICS INC,COM,,209341,10,6,20934110,209341106
2010,3,209341 90 6,,CONSOLIDATED GRAPHICS INC,CALL,,209341,90,6,20934190,209341906
2010,3,209341 95 6,,CONSOLIDATED GRAPHICS INC,PUT,,209341,95,6,20934195,209341956
2010,3,210226 10 6,,CONSOLIDATED TOMOKA LD CO,COM,,210226,10,6,21022610,210226106
2010,3,210313 10 2,*,CONSTANT CONTACT INC,COM,,210313,10,2,21031310,210313102
2010,3,210313 90 2,,CONSTANT CONTACT INC,CALL,,210313,90,2,21031390,210313902
2010,3,210313 95 2,,CONSTANT CONTACT INC,PUT,,210313,95,2,21031395,210313952
2010,3,21036P 10 8,*,CONSTELLATION BRANDS INC,CL A,,21036P,10,8,21036P10,21036P108
2010,3,21036P 90 8,,CONSTELLATION BRANDS INC,CALL,,21036P,90,8,21036P90,21036P908
2010,3,21036P 95 8,,CONSTELLATION BRANDS INC,PUT,,21036P,95,8,21036P95,21036P958
2010,3,21036P 20 7,*,CONSTELLATION BRANDS INC,CL B,,21036P,20,7,21036P20,21036P207
2010,3,21036P 90 7,,CONSTELLATION BRANDS INC,CALL,,21036P,90,7,21036P90,21036P907
2010,3,21036P 95 7,,CONSTELLATION BRANDS INC,PUT,,21036P,95,7,21036P95,21036P957
2010,3,21036U 20 6,,CONSTAR INTL INC NEW,COM NEW,,21036U,20,6,21036U20,21036U206
2010,3,210371 10 0,*,CONSTELLATION ENERGY GROUP I,COM,,210371,10,0,21037110,210371100
2010,3,210371 90 0,,CONSTELLATION ENERGY GROUP I,CALL,,210371,90,0,21037190,210371900
2010,3,210371 95 0,,CONSTELLATION ENERGY GROUP I,PUT,,210371,95,0,21037195,210371950
2010,3,21038E 10 1,*,CONSTELLATION ENERGY PRTNR L,COM UNIT LLC B,,21038E,10,1,21038E10,21038E101
2010,3,21038E 90 1,,CONSTELLATION ENERGY PRTNR L,CALL,,21038E,90,1,21038E90,21038E901
2010,3,21038E 95 1,,CONSTELLATION ENERGY PRTNR L,PUT,,21038E,95,1,21038E95,21038E951
2010,3,210502 10 0,*,CONSUMER PORTFOLIO SVCS INC,COM,,210502,10,0,21050210,210502100
2010,3,210502 90 0,,CONSUMER PORTFOLIO SVCS INC,CALL,,210502,90,0,21050290,210502900
2010,3,210502 95 0,,CONSUMER PORTFOLIO SVCS INC,PUT,,210502,95,0,21050295,210502950
2010,3,21075N 20 4,*,CONTANGO OIL & GAS COMPANY,COM NEW,,21075N,20,4,21075N20,21075N204
2010,3,21075N 90 4,,CONTANGO OIL & GAS COMPANY,CALL,,21075N,90,4,21075N90,21075N904
2010,3,21075N 95 4,,CONTANGO OIL & GAS COMPANY,PUT,,21075N,95,4,21075N95,21075N954
2010,3,210795 PJ 3,,CONTINENTAL AIRLS INC,NOTE  5.000% 6/1,,210795,PJ,3,210795PJ,210795PJ3
2010,3,210795 PU 8,,CONTINENTAL AIRLS INC,NOTE  4.500% 1/1,,210795,PU,8,210795PU,210795PU8
2010,3,210795 30 8,*,CONTINENTAL AIRLS INC,CL B,,210795,30,8,21079530,210795308
2010,3,210795 90 8,,CONTINENTAL AIRLS INC,CALL,,210795,90,8,21079590,210795908
2010,3,210795 95 8,,CONTINENTAL AIRLS INC,PUT,,210795,95,8,21079595,210795958
2010,3,211615 30 7,,CONTINENTAL MATLS CORP,COM PAR $0.25,,211615,30,7,21161530,211615307
2010,3,212015 10 1,*,CONTINENTAL RESOURCES INC,COM,,212015,10,1,21201510,212015101
2010,3,212015 90 1,,CONTINENTAL RESOURCES INC,CALL,,212015,90,1,21201590,212015901
2010,3,212015 95 1,,CONTINENTAL RESOURCES INC,PUT,,212015,95,1,21201595,212015951
2010,3,212172 10 0,*,CONTINUCARE CORP,COM,,212172,10,0,21217210,212172100
2010,3,212172 90 0,,CONTINUCARE CORP,CALL,,212172,90,0,21217290,212172900
2010,3,212172 95 0,,CONTINUCARE CORP,PUT,,212172,95,0,21217295,212172950
2010,3,212485 AE 6,,CONVERGYS CORP,SDCV  5.750% 9/1,,212485,AE,6,212485AE,212485AE6
2010,3,212485 10 6,*,CONVERGYS CORP,COM,,212485,10,6,21248510,212485106
2010,3,212485 90 6,,CONVERGYS CORP,CALL,,212485,90,6,21248590,212485906
2010,3,212485 95 6,,CONVERGYS CORP,PUT,,212485,95,6,21248595,212485956
2010,3,21254S 10 7,,CONVERTED ORGANICS INC,COM,,21254S,10,7,21254S10,21254S107
2010,3,21254S 12 3,,CONVERTED ORGANICS INC,*W EXP 02/13/201,,21254S,12,3,21254S12,21254S123
2010,3,21254S 13 1,,CONVERTED ORGANICS INC,*W EXP 12/31/201,,21254S,13,1,21254S13,21254S131
2010,3,21257W 10 5,,CONVIO INC,COM,,21257W,10,5,21257W10,21257W105
2010,3,216648 AG 0,,COOPER COS INC,DBCV  2.625% 7/0,,216648,AG,0,216648AG,216648AG0
2010,3,216648 40 2,*,COOPER COS INC,COM NEW,,216648,40,2,21664840,216648402
2010,3,216648 90 2,,COOPER COS INC,CALL,,216648,90,2,21664890,216648902
2010,3,216648 95 2,,COOPER COS INC,PUT,,216648,95,2,21664895,216648952
2010,3,216831 10 7,*,COOPER TIRE & RUBR CO,COM,,216831,10,7,21683110,216831107
2010,3,216831 90 7,,COOPER TIRE & RUBR CO,CALL,,216831,90,7,21683190,216831907
2010,3,216831 95 7,,COOPER TIRE & RUBR CO,PUT,,216831,95,7,21683195,216831957
2010,3,217202 10 0,*,COPANO ENERGY L L C,COM UNITS,,217202,10,0,21720210,217202100
2010,3,217202 90 0,,COPANO ENERGY L L C,CALL,,217202,90,0,21720290,217202900
2010,3,217202 95 0,,COPANO ENERGY L L C,PUT,,217202,95,0,21720295,217202950
2010,3,217204 10 6,*,COPART INC,COM,,217204,10,6,21720410,217204106
2010,3,217204 90 6,,COPART INC,CALL,,217204,90,6,21720490,217204906
2010,3,217204 95 6,,COPART INC,PUT,,217204,95,6,21720495,217204956
2010,3,21727W 20 6,,COPERNIC INC,COM NEW,,21727W,20,6,21727W20,21727W206
2010,3,218352 10 2,*,CORCEPT THERAPEUTICS INC,COM,,218352,10,2,21835210,218352102
2010,3,218352 90 2,,CORCEPT THERAPEUTICS INC,CALL,,218352,90,2,21835290,218352902
2010,3,218352 95 2,,CORCEPT THERAPEUTICS INC,PUT,,218352,95,2,21835295,218352952
2010,3,21868F AB 9,,CORE LABORATORIES LP,NOTE  0.250%10/3,,21868F,AB,9,21868FAB,21868FAB9
2010,3,218681 10 4,,CORE MARK HOLDING CO INC,COM,,218681,10,4,21868110,218681104
2010,3,218683 10 0,,CORE MOLDING TECHNOLOGIES IN,COM,,218683,10,0,21868310,218683100
2010,3,21871D 10 3,*,CORELOGIC INC,COM,,21871D,10,3,21871D10,21871D103
2010,3,21871D 90 3,,CORELOGIC INC,CALL,,21871D,90,3,21871D90,21871D903
2010,3,21871D 95 3,,CORELOGIC INC,PUT,,21871D,95,3,21871D95,21871D953
2010,3,218868 10 7,*,CORINTHIAN COLLEGES INC,COM,,218868,10,7,21886810,218868107
2010,3,218868 90 7,,CORINTHIAN COLLEGES INC,CALL,,218868,90,7,21886890,218868907
2010,3,218868 95 7,,CORINTHIAN COLLEGES INC,PUT,,218868,95,7,21886895,218868957
2010,3,21900C 10 0,,CORMEDIX INC,COM,,21900C,10,0,21900C10,21900C100
2010,3,21900C 11 8,,CORMEDIX INC,*W EXP 03/24/201,,21900C,11,8,21900C11,21900C118
2010,3,219023 10 8,*,CORN PRODS INTL INC,COM,,219023,10,8,21902310,219023108
2010,3,219023 90 8,,CORN PRODS INTL INC,CALL,,219023,90,8,21902390,219023908
2010,3,219023 95 8,,CORN PRODS INTL INC,PUT,,219023,95,8,21902395,219023958
2010,3,219141 10 8,*,CORNELL COMPANIES INC,COM,DELETED,219141,10,8,21914110,219141108
2010,3,219141 90 8,,CORNELL COMPANIES INC,CALL,DELETED,219141,90,8,21914190,219141908
2010,3,219141 95 8,,CORNELL COMPANIES INC,PUT,DELETED,219141,95,8,21914195,219141958
2010,3,21924B 20 3,,CORNERSTONE STRATEGIC VALUE,COM NEW,,21924B,20,3,21924B20,21924B203
2010,3,21924P 10 3,,CORNERSTONE THERAPEUTICS INC,COM,,21924P,10,3,21924P10,21924P103
2010,3,21924U 20 1,,CORNERSTONE TOTAL RTRN FD IN,COM NEW,,21924U,20,1,21924U20,21924U201
2010,3,21925C 10 1,,CORNERSTONE PROGRESSIVE RTN,COM,,21925C,10,1,21925C10,21925C101
2010,3,219350 10 5,*,CORNING INC,COM,,219350,10,5,21935010,219350105
2010,3,219350 90 5,,CORNING INC,CALL,,219350,90,5,21935090,219350905
2010,3,219350 95 5,,CORNING INC,PUT,,219350,95,5,21935095,219350955
2010,3,21987A 20 9,,CORPBANCA,SP ADR REG S,DELETED,21987A,20,9,21987A20,21987A209
2010,3,21988R 10 2,*,CORPORATE EXECUTIVE BRD CO,COM,,21988R,10,2,21988R10,21988R102
2010,3,21988R 90 2,,CORPORATE EXECUTIVE BRD CO,CALL,,21988R,90,2,21988R90,21988R902
2010,3,21988R 95 2,,CORPORATE EXECUTIVE BRD CO,PUT,,21988R,95,2,21988R95,21988R952
2010,3,22002T 10 8,*,CORPORATE OFFICE PPTYS TR,SH BEN INT,,22002T,10,8,22002T10,22002T108
2010,3,22002T 90 8,,CORPORATE OFFICE PPTYS TR,CALL,,22002T,90,8,22002T90,22002T908
2010,3,22002T 95 8,,CORPORATE OFFICE PPTYS TR,PUT,,22002T,95,8,22002T95,22002T958
2010,3,22025Y 40 7,*,CORRECTIONS CORP AMER NEW,COM NEW,,22025Y,40,7,22025Y40,22025Y407
2010,3,22025Y 90 7,,CORRECTIONS CORP AMER NEW,CALL,,22025Y,90,7,22025Y90,22025Y907
2010,3,22025Y 95 7,,CORRECTIONS CORP AMER NEW,PUT,,22025Y,95,7,22025Y95,22025Y957
2010,3,22027E 40 9,*,CORRIENTE RES INC,COM NEW,DELETED,22027E,40,9,22027E40,22027E409
2010,3,22027E 90 9,,CORRIENTE RES INC,CALL,DELETED,22027E,90,9,22027E90,22027E909
2010,3,22027E 95 9,,CORRIENTE RES INC,PUT,DELETED,22027E,95,9,22027E95,22027E959
2010,3,220874 10 1,*,CORUS ENTERTAINMENT INC,COM CL B NON VTG,DELETED,220874,10,1,22087410,220874101
2010,3,220874 90 1,,CORUS ENTERTAINMENT INC,CALL,DELETED,220874,90,1,22087490,220874901
2010,3,220874 95 1,,CORUS ENTERTAINMENT INC,PUT,DELETED,220874,95,1,22087495,220874951
2010,3,221006 10 9,,CORVEL CORP,COM,,221006,10,9,22100610,221006109
2010,3,22122P 10 1,*,COSI INC,COM,,22122P,10,1,22122P10,22122P101
2010,3,22122P 90 1,,COSI INC,CALL,,22122P,90,1,22122P90,22122P901
2010,3,22122P 95 1,,COSI INC,PUT,,22122P,95,1,22122P95,22122P951
2010,3,221485 10 5,*,COST PLUS INC CALIF,COM,,221485,10,5,22148510,221485105
2010,3,221485 90 5,,COST PLUS INC CALIF,CALL,,221485,90,5,22148590,221485905
2010,3,221485 95 5,,COST PLUS INC CALIF,PUT,,221485,95,5,22148595,221485955
2010,3,22160K 10 5,*,COSTCO WHSL CORP NEW,COM,,22160K,10,5,22160K10,22160K105
2010,3,22160K 90 5,,COSTCO WHSL CORP NEW,CALL,,22160K,90,5,22160K90,22160K905
2010,3,22160K 95 5,,COSTCO WHSL CORP NEW,PUT,,22160K,95,5,22160K95,22160K955
2010,3,22160N 10 9,*,COSTAR GROUP INC,COM,,22160N,10,9,22160N10,22160N109
2010,3,22160N 90 9,,COSTAR GROUP INC,CALL,,22160N,90,9,22160N90,22160N909
2010,3,22160N 95 9,,COSTAR GROUP INC,PUT,,22160N,95,9,22160N95,22160N959
2010,3,22160Q AC 6,,COSTCO COMPANIES INC,NOTE8/1,,22160Q,AC,6,22160QAC,22160QAC6
2010,3,22163N 10 6,*,COTT CORP QUE,COM,,22163N,10,6,22163N10,22163N106
2010,3,22163N 90 6,,COTT CORP QUE,CALL,,22163N,90,6,22163N90,22163N906
2010,3,22163N 95 6,,COTT CORP QUE,PUT,,22163N,95,6,22163N95,22163N956
2010,3,222660 10 2,,COURIER CORP,COM,,222660,10,2,22266010,222660102
2010,3,222795 10 6,*,COUSINS PPTYS INC,COM,,222795,10,6,22279510,222795106
2010,3,222795 90 6,,COUSINS PPTYS INC,CALL,,222795,90,6,22279590,222795906
2010,3,222795 95 6,,COUSINS PPTYS INC,PUT,,222795,95,6,22279595,222795956
2010,3,222816 10 0,*,COVANCE INC,COM,,222816,10,0,22281610,222816100
2010,3,222816 90 0,,COVANCE INC,CALL,,222816,90,0,22281690,222816900
2010,3,222816 95 0,,COVANCE INC,PUT,,222816,95,0,22281695,222816950
2010,3,22282E AA 0,,COVANTA HLDG CORP,DBCV  1.000% 2/0,,22282E,AA,0,22282EAA,22282EAA0
2010,3,22282E 10 2,*,COVANTA HLDG CORP,COM,,22282E,10,2,22282E10,22282E102
2010,3,22282E 90 2,,COVANTA HLDG CORP,CALL,,22282E,90,2,22282E90,22282E902
2010,3,22282E 95 2,,COVANTA HLDG CORP,PUT,,22282E,95,2,22282E95,22282E952
2010,3,22284P 10 5,,COVENANT TRANSN GROUP INC,CL A,,22284P,10,5,22284P10,22284P105
2010,3,222862 10 4,*,COVENTRY HEALTH CARE INC,COM,,222862,10,4,22286210,222862104
2010,3,222862 90 4,,COVENTRY HEALTH CARE INC,CALL,,222862,90,4,22286290,222862904
2010,3,222862 95 4,,COVENTRY HEALTH CARE INC,PUT,,222862,95,4,22286295,222862954
2010,3,223622 10 1,,COWEN GROUP INC NEW,CL A,,223622,10,1,22362210,223622101
2010,3,223767 20 3,,COWLITZ BANCORP LONGVIEW WAS,COM NEW,,223767,20,3,22376720,223767203
2010,3,22410J 10 6,*,CRACKER BARREL OLD CTRY STOR,COM,,22410J,10,6,22410J10,22410J106
2010,3,22410J 90 6,,CRACKER BARREL OLD CTRY STOR,CALL,,22410J,90,6,22410J90,22410J906
2010,3,22410J 95 6,,CRACKER BARREL OLD CTRY STOR,PUT,,22410J,95,6,22410J95,22410J956
2010,3,224122 10 1,,CRAFT BREWERS ALLIANCE INC,COM,,224122,10,1,22412210,224122101
2010,3,224399 10 5,*,CRANE CO,COM,,224399,10,5,22439910,224399105
2010,3,224399 90 5,,CRANE CO,CALL,,224399,90,5,22439990,224399905
2010,3,224399 95 5,,CRANE CO,PUT,,224399,95,5,22439995,224399955
2010,3,224633 10 7,,CRAWFORD & CO,CL B,,224633,10,7,22463310,224633107
2010,3,224633 20 6,,CRAWFORD & CO,CL A,,224633,20,6,22463320,224633206
2010,3,224916 10 6,,CREDIT SUISSE ASSET MGMT INC,COM,,224916,10,6,22491610,224916106
2010,3,225223 30 4,*,CRAY INC,COM NEW,,225223,30,4,22522330,225223304
2010,3,225223 90 4,,CRAY INC,CALL,,225223,90,4,22522390,225223904
2010,3,225223 95 4,,CRAY INC,PUT,,225223,95,4,22522395,225223954
2010,3,225310 10 1,,CREDIT ACCEP CORP MICH,COM,,225310,10,1,22531010,225310101
2010,3,225401 10 8,*,CREDIT SUISSE GROUP,SPONSORED ADR,,225401,10,8,22540110,225401108
2010,3,225401 90 8,,CREDIT SUISSE GROUP,CALL,,225401,90,8,22540190,225401908
2010,3,225401 95 8,,CREDIT SUISSE GROUP,PUT,,225401,95,8,22540195,225401958
2010,3,22542D 40 7,,CREDIT SUISSE NASSAU BRH,GLB WARM ETN23,,22542D,40,7,22542D40,22542D407
2010,3,22542D 85 2,*,CREDIT SUISSE NASSAU BRH,ETN LKD 30MLP,,22542D,85,2,22542D85,22542D852
2010,3,22542D 90 2,,CREDIT SUISSE NASSAU BRH,CALL,,22542D,90,2,22542D90,22542D902
2010,3,22542D 95 2,,CREDIT SUISSE NASSAU BRH,PUT,,22542D,95,2,22542D95,22542D952
2010,3,22542D 87 8,,CREDIT SUISSE NASSAU BRH,EXCH NT LKD 20,,22542D,87,8,22542D87,22542D878
2010,3,225439 20 7,,CREDO PETE CORP,COM PAR $0.10,,225439,20,7,22543920,225439207
2010,3,22544F 10 3,,CREDIT SUISSE HIGH YLD BND F,SH BEN INT,,22544F,10,3,22544F10,22544F103
2010,3,22544F 11 1,,CREDIT SUISSE HIGH YLD BND F,RIGHT 99/99/9999,ADDED,22544F,11,1,22544F11,22544F111
2010,3,225447 10 1,*,CREE INC,COM,,225447,10,1,22544710,225447101
2010,3,225447 90 1,,CREE INC,CALL,,225447,90,1,22544790,225447901
2010,3,225447 95 1,,CREE INC,PUT,,225447,95,1,22544795,225447951
2010,3,225646 10 8,,CRESCENT BKG CO,COM,DELETED,225646,10,8,22564610,225646108
2010,3,225744 10 1,,CRESCENT FINL CORP,COM,,225744,10,1,22574410,225744101
2010,3,226406 10 6,,CRESUD S A C I F Y A,SPONSORED ADR,,226406,10,6,22640610,226406106
2010,3,226553 10 5,,CREXUS INVT CORP,COM,,226553,10,5,22655310,226553105
2010,3,22662K 20 7,,CRIMSON EXPLORATION INC,COM NEW,,22662K,20,7,22662K20,22662K207
2010,3,227046 10 9,*,CROCS INC,COM,,227046,10,9,22704610,227046109
2010,3,227046 90 9,,CROCS INC,CALL,,227046,90,9,22704690,227046909
2010,3,227046 95 9,,CROCS INC,PUT,,227046,95,9,22704695,227046959
2010,3,227478 10 4,,CROSS A T CO,CL A,,227478,10,4,22747810,227478104
2010,3,227483 10 4,*,CROSS CTRY HEALTHCARE INC,COM,,227483,10,4,22748310,227483104
2010,3,227483 90 4,,CROSS CTRY HEALTHCARE INC,CALL,,227483,90,4,22748390,227483904
2010,3,227483 95 4,,CROSS CTRY HEALTHCARE INC,PUT,,227483,95,4,22748395,227483954
2010,3,22757R 10 9,,CROSS TIMBERS RTY TR,TR UNIT,,22757R,10,9,22757R10,22757R109
2010,3,22763R 10 1,,CROSSHAIR EXPL & MNG CORP,COM,,22763R,10,1,22763R10,22763R101
2010,3,22765U 10 2,*,CROSSTEX ENERGY L P,COM,,22765U,10,2,22765U10,22765U102
2010,3,22765U 90 2,,CROSSTEX ENERGY L P,CALL,,22765U,90,2,22765U90,22765U902
2010,3,22765U 95 2,,CROSSTEX ENERGY L P,PUT,,22765U,95,2,22765U95,22765U952
2010,3,22765Y 10 4,*,CROSSTEX ENERGY INC,COM,,22765Y,10,4,22765Y10,22765Y104
2010,3,22765Y 90 4,,CROSSTEX ENERGY INC,CALL,,22765Y,90,4,22765Y90,22765Y904
2010,3,22765Y 95 4,,CROSSTEX ENERGY INC,PUT,,22765Y,95,4,22765Y95,22765Y954
2010,3,228227 10 4,*,CROWN CASTLE INTL CORP,COM,,228227,10,4,22822710,228227104
2010,3,228227 90 4,,CROWN CASTLE INTL CORP,CALL,,228227,90,4,22822790,228227904
2010,3,228227 95 4,,CROWN CASTLE INTL CORP,PUT,,228227,95,4,22822795,228227954
2010,3,228309 10 0,,CROWN CRAFTS INC,COM,,228309,10,0,22830910,228309100
2010,3,228368 10 6,*,CROWN HOLDINGS INC,COM,,228368,10,6,22836810,228368106
2010,3,228368 90 6,,CROWN HOLDINGS INC,CALL,,228368,90,6,22836890,228368906
2010,3,228368 95 6,,CROWN HOLDINGS INC,PUT,,228368,95,6,22836895,228368956
2010,3,228411 10 4,,CROWN MEDIA HLDGS INC,CL A,,228411,10,4,22841110,228411104
2010,3,228769 10 5,*,CRUCELL N V,SPONSORED ADR,,228769,10,5,22876910,228769105
2010,3,228769 90 5,,CRUCELL N V,CALL,,228769,90,5,22876990,228769905
2010,3,228769 95 5,,CRUCELL N V,PUT,,228769,95,5,22876995,228769955
2010,3,228903 10 0,*,CRYOLIFE INC,COM,,228903,10,0,22890310,228903100
2010,3,228903 90 0,,CRYOLIFE INC,CALL,,228903,90,0,22890390,228903900
2010,3,228903 95 0,,CRYOLIFE INC,PUT,,228903,95,0,22890395,228903950
2010,3,22940F 10 3,,CRYSTAL ROCK HLDGS INC,COM,,22940F,10,3,22940F10,22940F103
2010,3,22942F 10 1,*,CRYSTALLEX INTL CORP,COM,,22942F,10,1,22942F10,22942F101
2010,3,22942F 90 1,,CRYSTALLEX INTL CORP,CALL,,22942F,90,1,22942F90,22942F901
2010,3,22942F 95 1,,CRYSTALLEX INTL CORP,PUT,,22942F,95,1,22942F95,22942F951
2010,3,22943F 10 0,*,CTRIP COM INTL LTD,AMERICAN DEP SHS,,22943F,10,0,22943F10,22943F100
2010,3,22943F 90 0,,CTRIP COM INTL LTD,CALL,,22943F,90,0,22943F90,22943F900
2010,3,22943F 95 0,,CTRIP COM INTL LTD,PUT,,22943F,95,0,22943F95,22943F950
2010,3,229669 10 6,*,CUBIC CORP,COM,,229669,10,6,22966910,229669106
2010,3,229669 90 6,,CUBIC CORP,CALL,,229669,90,6,22966990,229669906
2010,3,229669 95 6,,CUBIC CORP,PUT,,229669,95,6,22966995,229669956
2010,3,229675 10 3,,CUBIC ENERGY INC,COM,,229675,10,3,22967510,229675103
2010,3,229678 AC 1,,CUBIST PHARMACEUTICALS INC,NOTE  2.250% 6/1,,229678,AC,1,229678AC,229678AC1
2010,3,229678 10 7,*,CUBIST PHARMACEUTICALS INC,COM,,229678,10,7,22967810,229678107
2010,3,229678 90 7,,CUBIST PHARMACEUTICALS INC,CALL,,229678,90,7,22967890,229678907
2010,3,229678 95 7,,CUBIST PHARMACEUTICALS INC,PUT,,229678,95,7,22967895,229678957
2010,3,229899 10 9,*,CULLEN FROST BANKERS INC,COM,,229899,10,9,22989910,229899109
2010,3,229899 90 9,,CULLEN FROST BANKERS INC,CALL,,229899,90,9,22989990,229899909
2010,3,229899 95 9,,CULLEN FROST BANKERS INC,PUT,,229899,95,9,22989995,229899959
2010,3,230215 10 5,*,CULP INC,COM,,230215,10,5,23021510,230215105
2010,3,230215 90 5,,CULP INC,CALL,,230215,90,5,23021590,230215905
2010,3,230215 95 5,,CULP INC,PUT,,230215,95,5,23021595,230215955
2010,3,230770 10 9,,CUMBERLAND PHARMACEUTICALS I,COM,,230770,10,9,23077010,230770109
2010,3,231021 10 6,*,CUMMINS INC,COM,,231021,10,6,23102110,231021106
2010,3,231021 90 6,,CUMMINS INC,CALL,,231021,90,6,23102190,231021906
2010,3,231021 95 6,,CUMMINS INC,PUT,,231021,95,6,23102195,231021956
2010,3,231082 10 8,*,CUMULUS MEDIA INC,CL A,,231082,10,8,23108210,231082108
2010,3,231082 90 8,,CUMULUS MEDIA INC,CALL,,231082,90,8,23108290,231082908
2010,3,231082 95 8,,CUMULUS MEDIA INC,PUT,,231082,95,8,23108295,231082958
2010,3,231269 10 1,*,CURIS INC,COM,,231269,10,1,23126910,231269101
2010,3,231269 90 1,,CURIS INC,CALL,,231269,90,1,23126990,231269901
2010,3,231269 95 1,,CURIS INC,PUT,,231269,95,1,23126995,231269951
2010,3,23129R 10 8,*,CURRENCYSHARES SWEDISH KRONA,SWEDISH KRONA,,23129R,10,8,23129R10,23129R108
2010,3,23129R 90 8,,CURRENCYSHARES SWEDISH KRONA,CALL,,23129R,90,8,23129R90,23129R908
2010,3,23129R 95 8,,CURRENCYSHARES SWEDISH KRONA,PUT,,23129R,95,8,23129R95,23129R958
2010,3,23129S 10 6,*,CURRENCYSHS BRIT POUND STER,BRIT POUND STE,,23129S,10,6,23129S10,23129S106
2010,3,23129S 90 6,,CURRENCYSHS BRIT POUND STER,CALL,,23129S,90,6,23129S90,23129S906
2010,3,23129S 95 6,,CURRENCYSHS BRIT POUND STER,PUT,,23129S,95,6,23129S95,23129S956
2010,3,23129U 10 1,*,CURRENCYSHARES AUSTRALIAN DL,AUSTRALIAN DOL,,23129U,10,1,23129U10,23129U101
2010,3,23129U 90 1,,CURRENCYSHARES AUSTRALIAN DL,CALL,,23129U,90,1,23129U90,23129U901
2010,3,23129U 95 1,,CURRENCYSHARES AUSTRALIAN DL,PUT,,23129U,95,1,23129U95,23129U951
2010,3,23129V 10 9,*,CURRENCYSHARES SWISS FRANC T,SWISS FRANC SH,,23129V,10,9,23129V10,23129V109
2010,3,23129V 90 9,,CURRENCYSHARES SWISS FRANC T,CALL,,23129V,90,9,23129V90,23129V909
2010,3,23129V 95 9,,CURRENCYSHARES SWISS FRANC T,PUT,,23129V,95,9,23129V95,23129V959
2010,3,23129X 10 5,*,CURRENCYSHARES CDN DLR TR,CDN DOLLAR SHS,,23129X,10,5,23129X10,23129X105
2010,3,23129X 90 5,,CURRENCYSHARES CDN DLR TR,CALL,,23129X,90,5,23129X90,23129X905
2010,3,23129X 95 5,,CURRENCYSHARES CDN DLR TR,PUT,,23129X,95,5,23129X95,23129X955
2010,3,23130A 10 2,*,CURRENCYSHS JAPANESE YEN TR,JAPANESE YEN,,23130A,10,2,23130A10,23130A102
2010,3,23130A 90 2,,CURRENCYSHS JAPANESE YEN TR,CALL,,23130A,90,2,23130A90,23130A902
2010,3,23130A 95 2,,CURRENCYSHS JAPANESE YEN TR,PUT,,23130A,95,2,23130A95,23130A952
2010,3,23130C 10 8,*,CURRENCYSHARES EURO TR,EURO SHS,,23130C,10,8,23130C10,23130C108
2010,3,23130C 90 8,,CURRENCYSHARES EURO TR,CALL,,23130C,90,8,23130C90,23130C908
2010,3,23130C 95 8,,CURRENCYSHARES EURO TR,PUT,,23130C,95,8,23130C95,23130C958
2010,3,23130H 10 7,*,CURRENCYSHARES MEXICAN PESO,MEXICAN PES SH,,23130H,10,7,23130H10,23130H107
2010,3,23130H 90 7,,CURRENCYSHARES MEXICAN PESO,CALL,,23130H,90,7,23130H90,23130H907
2010,3,23130H 95 7,,CURRENCYSHARES MEXICAN PESO,PUT,,23130H,95,7,23130H95,23130H957
2010,3,23130M 10 6,,CURRENCYSHARES RUSSIAN RUBLE,SHS,,23130M,10,6,23130M10,23130M106
2010,3,231561 10 1,*,CURTISS WRIGHT CORP,COM,,231561,10,1,23156110,231561101
2010,3,231561 90 1,,CURTISS WRIGHT CORP,CALL,,231561,90,1,23156190,231561901
2010,3,231561 95 1,,CURTISS WRIGHT CORP,PUT,,231561,95,1,23156195,231561951
2010,3,231631 10 2,,CUSHING MLP TOTAL RETURN FD,COM SHS,,231631,10,2,23163110,231631102
2010,3,232109 10 8,*,CUTERA INC,COM,,232109,10,8,23210910,232109108
2010,3,232109 90 8,,CUTERA INC,CALL,,232109,90,8,23210990,232109908
2010,3,232109 95 8,,CUTERA INC,PUT,,232109,95,8,23210995,232109958
2010,3,232437 30 1,,CYANOTECH CORP,COM PAR $0.02,,232437,30,1,23243730,232437301
2010,3,23248L 10 7,,CYBERDEFENDER CORP,COM,,23248L,10,7,23248L10,23248L107
2010,3,23251J 10 6,*,CYBERSOURCE CORP,COM,DELETED,23251J,10,6,23251J10,23251J106
