year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2015,4,09202G 10 1,*,BLACK DIAMOND INC,COM,,09202G,10,1,09202G10,09202G101
2015,4,09202G 90 1,,BLACK DIAMOND INC,CALL,,09202G,90,1,09202G90,09202G901
2015,4,09202G 95 1,,BLACK DIAMOND INC,PUT,,09202G,95,1,09202G95,09202G951
2015,4,092113 10 9,*,BLACK HILLS CORP,COM,,092113,10,9,09211310,092113109
2015,4,092113 90 9,,BLACK HILLS CORP,CALL,,092113,90,9,09211390,092113909
2015,4,092113 95 9,,BLACK HILLS CORP,PUT,,092113,95,9,09211395,092113959
2015,4,092113 12 5,,BLACK HILLS CORP,UNIT 99/99/9999,ADDED,092113,12,5,09211312,092113125
2015,4,09214X 10 0,*,BLACK KNIGHT FINL SVCS INC,CL A,,09214X,10,0,09214X10,09214X100
2015,4,09214X 90 0,,BLACK KNIGHT FINL SVCS INC,CALL,,09214X,90,0,09214X90,09214X900
2015,4,09214X 95 0,,BLACK KNIGHT FINL SVCS INC,PUT,,09214X,95,0,09214X95,09214X950
2015,4,09225M 10 1,*,BLACK STONE MINERALS L P,COM UNIT,,09225M,10,1,09225M10,09225M101
2015,4,09225M 90 1,,BLACK STONE MINERALS L P,CALL,,09225M,90,1,09225M90,09225M901
2015,4,09225M 95 1,,BLACK STONE MINERALS L P,PUT,,09225M,95,1,09225M95,09225M951
2015,4,09227Q 10 0,*,BLACKBAUD INC,COM,,09227Q,10,0,09227Q10,09227Q100
2015,4,09227Q 90 0,,BLACKBAUD INC,CALL,,09227Q,90,0,09227Q90,09227Q900
2015,4,09227Q 95 0,,BLACKBAUD INC,PUT,,09227Q,95,0,09227Q95,09227Q950
2015,4,09228F 10 3,*,BLACKBERRY LTD,COM,,09228F,10,3,09228F10,09228F103
2015,4,09228F 90 3,,BLACKBERRY LTD,CALL,,09228F,90,3,09228F90,09228F903
2015,4,09228F 95 3,,BLACKBERRY LTD,PUT,,09228F,95,3,09228F95,09228F953
2015,4,09238E 10 4,*,BLACKHAWK NETWORK HLDGS INC,COM,,09238E,10,4,09238E10,09238E104
2015,4,09238E 90 4,,BLACKHAWK NETWORK HLDGS INC,CALL,,09238E,90,4,09238E90,09238E904
2015,4,09238E 95 4,,BLACKHAWK NETWORK HLDGS INC,PUT,,09238E,95,4,09238E95,09238E954
2015,4,09247D 10 5,,BLACKROCK INVT QUALITY MUN T,COM,,09247D,10,5,09247D10,09247D105
2015,4,09247F 10 0,,BLACKROCK INCOME TR INC,COM,,09247F,10,0,09247F10,09247F100
2015,4,09247X 10 1,*,BLACKROCK INC,COM,,09247X,10,1,09247X10,09247X101
2015,4,09247X 90 1,,BLACKROCK INC,CALL,,09247X,90,1,09247X90,09247X901
2015,4,09247X 95 1,,BLACKROCK INC,PUT,,09247X,95,1,09247X95,09247X951
2015,4,092479 10 4,,BLACKROCK MUNICIPL INC QLTY,COM,,092479,10,4,09247910,092479104
2015,4,09248C 10 6,,BLACKROCK MUNI 2018 TERM TR,COM,,09248C,10,6,09248C10,09248C106
2015,4,09248D 10 4,,BLACKROCK UTIL & INFRASTRCTU,COM,,09248D,10,4,09248D10,09248D104
2015,4,09248E 10 2,,BLACKROCK CALIF MUN INCOME T,SH BEN INT,,09248E,10,2,09248E10,09248E102
2015,4,09248F 10 9,,BLACKROCK MUN INCOME TR,SH BEN INT,,09248F,10,9,09248F10,09248F109
2015,4,09248H 10 5,,BLACKROCK MUNIC INCM INVST T,SH BEN INT,,09248H,10,5,09248H10,09248H105
2015,4,09248J 10 1,,BLACKROCK N J MUN INCOME TR,SH BEN INT,,09248J,10,1,09248J10,09248J101
2015,4,09248K 10 8,,BLACKROCK NY MUNI 2018 TERM,COM,,09248K,10,8,09248K10,09248K108
2015,4,09248L 10 6,,BLACKROCK N Y MUN INCOME TR,SH BEN INT,,09248L,10,6,09248L10,09248L106
2015,4,09248T 10 9,,BLACKROCK STRATEGIC MUN TR,COM,,09248T,10,9,09248T10,09248T109
2015,4,09248X 10 0,,BLACKROCK TAX MUNICPAL BD TR,SHS,,09248X,10,0,09248X10,09248X100
2015,4,092481 10 0,,BLACKROCK VA MUNICIPAL BOND,COM,,092481,10,0,09248110,092481100
2015,4,09249A 10 9,,BLACKROCK NJ MUNICIPAL BOND,COM,,09249A,10,9,09249A10,09249A109
2015,4,09249C 10 5,,BLACKROCK CA MUNI 2018 TERM,COM,,09249C,10,5,09249C10,09249C105
2015,4,09249E 10 1,,BLACKROCK CORE BD TR,SHS BEN INT,,09249E,10,1,09249E10,09249E101
2015,4,09249H 10 4,,BLACKROCK MUNICIPAL BOND TR,COM,,09249H,10,4,09249H10,09249H104
2015,4,09249K 10 7,,BLACKROCK MUNIC BD INVST TR,COM,,09249K,10,7,09249K10,09249K107
2015,4,09249L 10 5,,BLACKROCK MD MUNICIPAL BOND,COM,,09249L,10,5,09249L10,09249L105
2015,4,09249N 10 1,,BLACKROCK MUNI INCOME TR II,COM,,09249N,10,1,09249N10,09249N101
2015,4,09249P 10 6,,BLACKROCK NY MUNICIPAL BOND,COM,,09249P,10,6,09249P10,09249P106
2015,4,09249R 10 2,,BLACKROCK NY MUN INCOME TR I,COM,,09249R,10,2,09249R10,09249R102
2015,4,09249U 10 5,,BLACKROCK NY MUNI INC QLTY T,COM,,09249U,10,5,09249U10,09249U105
2015,4,09249W 10 1,,BLACKROCK LTD DURATION INC T,COM SHS,,09249W,10,1,09249W10,09249W101
2015,4,09249X 10 9,,BLACKROCK MUN 2020 TERM TR,COM SHS,,09249X,10,9,09249X10,09249X109
2015,4,09250B 10 3,,BLACKROCK LONG-TERM MUNI ADV,COM,,09250B,10,3,09250B10,09250B103
2015,4,09250G 10 2,,BLACKROCK MUNI INCOME INV QL,COM,,09250G,10,2,09250G10,09250G102
2015,4,09250M 10 9,,BLACKROCK FLA MUN 2020 TERM,COM SHS,,09250M,10,9,09250M10,09250M109
2015,4,09250U 10 1,,BLACKROCK ENERGY & RES TR,COM,,09250U,10,1,09250U10,09250U101
2015,4,09250W 10 7,,BLACKROCK HEALTH SCIENCES TR,COM,,09250W,10,7,09250W10,09250W107
2015,4,092501 10 5,,BLACKROCK GLOBAL OPP EQTY TR,COM,,092501,10,5,09250110,092501105
2015,4,092508 10 0,,BLACKROCK CR ALLCTN INC TR,COM,,092508,10,0,09250810,092508100
2015,4,09251A 10 4,,BLACKROCK ENHANCED EQT DIV T,COM,,09251A,10,4,09251A10,09251A104
2015,4,092524 10 7,,BLACKROCK INTL GRWTH & INC T,COM BENE INTER,,092524,10,7,09252410,092524107
2015,4,09253N 10 4,,BLACKROCK MUNIHOLDINGS FD IN,COM,,09253N,10,4,09253N10,09253N104
2015,4,09253P 10 9,,BLACKROCK MUNIHLDGS FD II IN,COM,,09253P,10,9,09253P10,09253P109
2015,4,09253R 10 5,,BLACKROCK MUNIVEST FD INC,COM,,09253R,10,5,09253R10,09253R105
2015,4,09253T 10 1,,BLACKROCK MUNIVEST FD II INC,COM,,09253T,10,1,09253T10,09253T101
2015,4,09253U 10 8,*,BLACKSTONE GROUP L P,COM UNIT LTD,,09253U,10,8,09253U10,09253U108
2015,4,09253U 90 8,,BLACKSTONE GROUP L P,CALL,,09253U,90,8,09253U90,09253U908
2015,4,09253U 95 8,,BLACKSTONE GROUP L P,PUT,,09253U,95,8,09253U95,09253U958
2015,4,09253U 11 6,,BLACKSTONE GROUP L P,EX DISTRIB WI,DELETED,09253U,11,6,09253U11,09253U116
2015,4,09253W 10 4,,BLACKROCK MUNIYIELD FD INC,COM,,09253W,10,4,09253W10,09253W104
2015,4,09253X 10 2,,BLACKROCK MUNI INTER DR FD I,COM,,09253X,10,2,09253X10,09253X102
2015,4,09253Y 10 0,,BLACKROCK MUNIENHANCED FD IN,COM,,09253Y,10,0,09253Y10,09253Y100
2015,4,092533 AB 4,,BLACKROCK CAPITAL INVESTMENT,NOTE  5.500% 2/1,ADDED,092533,AB,4,092533AB,092533AB4
2015,4,092533 10 8,*,BLACKROCK CAPITAL INVESTMENT,COM,,092533,10,8,09253310,092533108
2015,4,092533 90 8,,BLACKROCK CAPITAL INVESTMENT,CALL,,092533,90,8,09253390,092533908
2015,4,092533 95 8,,BLACKROCK CAPITAL INVESTMENT,PUT,,092533,95,8,09253395,092533958
2015,4,09254A 10 1,,BLACKROCK MUNIHOLDNGS QLTY I,COM,,09254A,10,1,09254A10,09254A101
2015,4,09254C 10 7,,BLACKROCK MUNIHLDNGS QLTY II,COM,,09254C,10,7,09254C10,09254C107
2015,4,09254E 10 3,,BLACKROCK MUNIYIELD QLTY FD,COM,,09254E,10,3,09254E10,09254E103
2015,4,09254F 10 0,,BLACKROCK MUNIYIELD QUALITY,COM,,09254F,10,0,09254F10,09254F100
2015,4,09254G 10 8,,BLACKROCK MUNIY QUALITY FD I,COM,,09254G,10,8,09254G10,09254G108
2015,4,09254J 10 2,,BLACKROCK MUNIASSETS FD INC,COM,,09254J,10,2,09254J10,09254J102
2015,4,09254K 10 9,,BLACKROCK MUNIYIELD ARIZ FD,COM,,09254K,10,9,09254K10,09254K109
2015,4,09254L 10 7,,BLACKROCK MUNIHLDNGS CALI QL,COM,,09254L,10,7,09254L10,09254L107
2015,4,09254M 10 5,,BLACKROCK MUNIYIELD CALIF FD,COM,,09254M,10,5,09254M10,09254M105
2015,4,09254N 10 3,,BLACKROCK MUNIYIELD CALI QLT,COM,,09254N,10,3,09254N10,09254N103
2015,4,09254P 10 8,,BLACKROCK MUNIHLDS INVSTM QL,COM,,09254P,10,8,09254P10,09254P108
2015,4,09254R 10 4,,BLACKROCK MUNIYIELD INVST FD,COM,,09254R,10,4,09254R10,09254R104
2015,4,09254T 10 0,,BLACKROCK MUNIYLD INVST QLTY,COM,,09254T,10,0,09254T10,09254T100
2015,4,09254V 10 5,,BLACKROCK MUNIYLD MICH QLTY,COM,,09254V,10,5,09254V10,09254V105
2015,4,09254X 10 1,,BLACKROCK MUNIHLDGS NJ QLTY,COM,,09254X,10,1,09254X10,09254X101
2015,4,09254Y 10 9,,BLACKROCK MUNIYIELD N J FD I,COM,,09254Y,10,9,09254Y10,09254Y109
2015,4,09255C 10 6,,BLACKROCK MUNIHLDGS NY QLTY,COM,,09255C,10,6,09255C10,09255C106
2015,4,09255E 10 2,,BLACKROCK MUNIYIELD NY QLTY,COM,,09255E,10,2,09255E10,09255E102
2015,4,09255F 10 9,,BLACKROCK MUNI N Y INTER DUR,COM,,09255F,10,9,09255F10,09255F109
2015,4,09255G 10 7,,BLACKROCK MUNIYIELD PA QLTY,COM,,09255G,10,7,09255G10,09255G107
2015,4,09255K 10 8,,BLACKROCK ENHANCED GOVT FD I,COM,,09255K,10,8,09255K10,09255K108
2015,4,09255P 10 7,,BLACKROCK CORPOR HI YLD FD I,COM,,09255P,10,7,09255P10,09255P107
2015,4,09255Q 10 5,,BLACKROCK DEFINED OPPRTY CR,COM,,09255Q,10,5,09255Q10,09255Q105
2015,4,09255R 10 3,,BLACKROCK DEBT STRAT FD INC,COM,,09255R,10,3,09255R10,09255R103
2015,4,09255X 10 0,,BLACKROCK FLOAT RATE OME STR,COM,,09255X,10,0,09255X10,09255X100
2015,4,09256A 10 9,,BLACKROCK ENH CAP & INC FD I,COM,,09256A,10,9,09256A10,09256A109
2015,4,09256U 10 5,,BLACKSTONE GSO FLTING RTE FU,COM,,09256U,10,5,09256U10,09256U105
2015,4,09257A 10 8,,BLACKROCK RES & COMM STRAT T,SHS,,09257A,10,8,09257A10,09257A108
2015,4,09257D 10 2,,BLACKSTONE GSO LNG SHRT CR I,COM SHS BN INT,,09257D,10,2,09257D10,09257D102
2015,4,09257P 10 5,*,BLACKROCK MUN TARGET TERM TR,COM SHS BEN IN,,09257P,10,5,09257P10,09257P105
2015,4,09257P 90 5,,BLACKROCK MUN TARGET TERM TR,CALL,,09257P,90,5,09257P90,09257P905
2015,4,09257P 95 5,,BLACKROCK MUN TARGET TERM TR,PUT,,09257P,95,5,09257P95,09257P955
2015,4,09257R 10 1,,BLACKSTONE GSO STRATEGIC CR,COM SHS BEN IN,,09257R,10,1,09257R10,09257R101
2015,4,09257W AA 8,,BLACKSTONE MTG TR INC,NOTE  5.250%12/0,,09257W,AA,8,09257WAA,09257WAA8
2015,4,09257W 10 0,*,BLACKSTONE MTG TR INC,COM CL A,,09257W,10,0,09257W10,09257W100
2015,4,09257W 90 0,,BLACKSTONE MTG TR INC,CALL,,09257W,90,0,09257W90,09257W900
2015,4,09257W 95 0,,BLACKSTONE MTG TR INC,PUT,,09257W,95,0,09257W95,09257W950
2015,4,09258A 10 7,,BLACKROCK MULTI-SECTOR INC T,COM,,09258A,10,7,09258A10,09258A107
2015,4,09258E 10 9,,BLACKROCK MASS TAX-EXEMPT TR,SH BEN INT,,09258E,10,9,09258E10,09258E109
2015,4,09258G 10 4,,BLACKROCK SCIENCE & TECH TR,SHS,,09258G,10,4,09258G10,09258G104
2015,4,09348R 10 2,*,BLDRS INDEX FDS TR,ASIA 50 ADR,,09348R,10,2,09348R10,09348R102
2015,4,09348R 90 2,,BLDRS INDEX FDS TR,CALL,,09348R,90,2,09348R90,09348R902
2015,4,09348R 95 2,,BLDRS INDEX FDS TR,PUT,,09348R,95,2,09348R95,09348R952
2015,4,09348R 20 1,,BLDRS INDEX FDS TR,DEV MK 100 ADR,,09348R,20,1,09348R20,09348R201
2015,4,09348R 30 0,*,BLDRS INDEX FDS TR,EMER MK 50 ADR,,09348R,30,0,09348R30,09348R300
2015,4,09348R 90 0,,BLDRS INDEX FDS TR,CALL,,09348R,90,0,09348R90,09348R900
2015,4,09348R 95 0,,BLDRS INDEX FDS TR,PUT,,09348R,95,0,09348R95,09348R950
2015,4,09348R 40 9,,BLDRS INDEX FDS TR,EUR 100 ADR,,09348R,40,9,09348R40,09348R409
2015,4,093671 10 5,*,BLOCK H & R INC,COM,,093671,10,5,09367110,093671105
2015,4,093671 90 5,,BLOCK H & R INC,CALL,,093671,90,5,09367190,093671905
2015,4,093671 95 5,,BLOCK H & R INC,PUT,,093671,95,5,09367195,093671955
2015,4,093698 10 8,,BLONDER TONGUE LABS INC,COM,,093698,10,8,09369810,093698108
2015,4,094235 10 8,*,BLOOMIN BRANDS INC,COM,,094235,10,8,09423510,094235108
2015,4,094235 90 8,,BLOOMIN BRANDS INC,CALL,,094235,90,8,09423590,094235908
2015,4,094235 95 8,,BLOOMIN BRANDS INC,PUT,,094235,95,8,09423595,094235958
2015,4,095180 10 5,*,BLOUNT INTL INC NEW,COM,,095180,10,5,09518010,095180105
2015,4,095180 90 5,,BLOUNT INTL INC NEW,CALL,,095180,90,5,09518090,095180905
2015,4,095180 95 5,,BLOUNT INTL INC NEW,PUT,,095180,95,5,09518095,095180955
2015,4,095229 AB 6,,BLUCORA INC,NOTE  4.250% 4/0,,095229,AB,6,095229AB,095229AB6
2015,4,095229 10 0,*,BLUCORA INC,COM,,095229,10,0,09522910,095229100
2015,4,095229 90 0,,BLUCORA INC,CALL,,095229,90,0,09522990,095229900
2015,4,095229 95 0,,BLUCORA INC,PUT,,095229,95,0,09522995,095229950
2015,4,095306 10 6,,BLUE BIRD CORP,COM,,095306,10,6,09530610,095306106
2015,4,09531U 10 2,*,BLUE BUFFALO PET PRODS INC,COM,,09531U,10,2,09531U10,09531U102
2015,4,09531U 90 2,,BLUE BUFFALO PET PRODS INC,CALL,,09531U,90,2,09531U90,09531U902
2015,4,09531U 95 2,,BLUE BUFFALO PET PRODS INC,PUT,,09531U,95,2,09531U95,09531U952
2015,4,095428 10 8,,BLUE EARTH INC,COM,,095428,10,8,09542810,095428108
2015,4,095573 10 1,*,BLUE HILLS BANCORP INC,COM,,095573,10,1,09557310,095573101
2015,4,095573 90 1,,BLUE HILLS BANCORP INC,CALL,,095573,90,1,09557390,095573901
2015,4,095573 95 1,,BLUE HILLS BANCORP INC,PUT,,095573,95,1,09557395,095573951
2015,4,09578R 10 3,*,BLUE NILE INC,COM,,09578R,10,3,09578R10,09578R103
2015,4,09578R 90 3,,BLUE NILE INC,CALL,,09578R,90,3,09578R90,09578R903
2015,4,09578R 95 3,,BLUE NILE INC,PUT,,09578R,95,3,09578R95,09578R953
2015,4,09609G 10 0,*,BLUEBIRD BIO INC,COM,,09609G,10,0,09609G10,09609G100
2015,4,09609G 90 0,,BLUEBIRD BIO INC,CALL,,09609G,90,0,09609G90,09609G900
2015,4,09609G 95 0,,BLUEBIRD BIO INC,PUT,,09609G,95,0,09609G95,09609G950
2015,4,09624H 10 9,*,BLUELINX HLDGS INC,COM,,09624H,10,9,09624H10,09624H109
2015,4,09624H 90 9,,BLUELINX HLDGS INC,CALL,,09624H,90,9,09624H90,09624H909
2015,4,09624H 95 9,,BLUELINX HLDGS INC,PUT,,09624H,95,9,09624H95,09624H959
2015,4,09625U 10 9,*,BLUEKNIGHT ENERGY PARTNERS L,COM UNIT,,09625U,10,9,09625U10,09625U109
2015,4,09625U 90 9,,BLUEKNIGHT ENERGY PARTNERS L,CALL,,09625U,90,9,09625U90,09625U909
2015,4,09625U 95 9,,BLUEKNIGHT ENERGY PARTNERS L,PUT,,09625U,95,9,09625U95,09625U959
2015,4,09627J 10 2,,BLUEROCK RESIDENTIAL GRW REI,COM CL A,,09627J,10,2,09627J10,09627J102
2015,4,09627Y 10 9,*,BLUEPRINT MEDICINES CORP,COM,,09627Y,10,9,09627Y10,09627Y109
2015,4,09627Y 90 9,,BLUEPRINT MEDICINES CORP,CALL,,09627Y,90,9,09627Y90,09627Y909
2015,4,09627Y 95 9,,BLUEPRINT MEDICINES CORP,PUT,,09627Y,95,9,09627Y95,09627Y959
2015,4,09643P 20 7,*,BLYTH INC,COM NEW,DELETED,09643P,20,7,09643P20,09643P207
2015,4,09643P 90 7,,BLYTH INC,CALL,DELETED,09643P,90,7,09643P90,09643P907
2015,4,09643P 95 7,,BLYTH INC,PUT,DELETED,09643P,95,7,09643P95,09643P957
2015,4,096627 10 4,*,BOARDWALK PIPELINE PARTNERS,UT LTD PARTNER,,096627,10,4,09662710,096627104
2015,4,096627 90 4,,BOARDWALK PIPELINE PARTNERS,CALL,,096627,90,4,09662790,096627904
2015,4,096627 95 4,,BOARDWALK PIPELINE PARTNERS,PUT,,096627,95,4,09662795,096627954
2015,4,096761 10 1,*,BOB EVANS FARMS INC,COM,,096761,10,1,09676110,096761101
2015,4,096761 90 1,,BOB EVANS FARMS INC,CALL,,096761,90,1,09676190,096761901
2015,4,096761 95 1,,BOB EVANS FARMS INC,PUT,,096761,95,1,09676195,096761951
2015,4,097023 10 5,*,BOEING CO,COM,,097023,10,5,09702310,097023105
2015,4,097023 90 5,,BOEING CO,CALL,,097023,90,5,09702390,097023905
2015,4,097023 95 5,,BOEING CO,PUT,,097023,95,5,09702395,097023955
2015,4,09739C 10 2,*,BOINGO WIRELESS INC,COM,,09739C,10,2,09739C10,09739C102
2015,4,09739C 90 2,,BOINGO WIRELESS INC,CALL,,09739C,90,2,09739C90,09739C902
2015,4,09739C 95 2,,BOINGO WIRELESS INC,PUT,,09739C,95,2,09739C95,09739C952
2015,4,09739D 10 0,*,BOISE CASCADE CO DEL,COM,,09739D,10,0,09739D10,09739D100
2015,4,09739D 90 0,,BOISE CASCADE CO DEL,CALL,,09739D,90,0,09739D90,09739D900
2015,4,09739D 95 0,,BOISE CASCADE CO DEL,PUT,,09739D,95,0,09739D95,09739D950
2015,4,097488 10 0,*,BOJANGLES INC,COM,,097488,10,0,09748810,097488100
2015,4,097488 90 0,,BOJANGLES INC,CALL,,097488,90,0,09748890,097488900
2015,4,097488 95 0,,BOJANGLES INC,PUT,,097488,95,0,09748895,097488950
2015,4,09776J 10 1,*,BON-TON STORES INC,COM,,09776J,10,1,09776J10,09776J101
2015,4,09776J 90 1,,BON-TON STORES INC,CALL,,09776J,90,1,09776J90,09776J901
2015,4,09776J 95 1,,BON-TON STORES INC,PUT,,09776J,95,1,09776J95,09776J951
2015,4,09777B 10 7,*,BONA FILM GROUP LTD,SPONSORED ADS,,09777B,10,7,09777B10,09777B107
2015,4,09777B 90 7,,BONA FILM GROUP LTD,CALL,,09777B,90,7,09777B90,09777B907
2015,4,09777B 95 7,,BONA FILM GROUP LTD,PUT,,09777B,95,7,09777B95,09777B957
2015,4,097793 10 3,*,BONANZA CREEK ENERGY INC,COM,,097793,10,3,09779310,097793103
2015,4,097793 90 3,,BONANZA CREEK ENERGY INC,CALL,,097793,90,3,09779390,097793903
2015,4,097793 95 3,,BONANZA CREEK ENERGY INC,PUT,,097793,95,3,09779395,097793953
2015,4,098529 30 8,,BONSO ELECTRS INTL INC,COM PAR $0.003,,098529,30,8,09852930,098529308
2015,4,098570 10 4,*,BOOKS-A-MILLION INC,COM,DELETED,098570,10,4,09857010,098570104
2015,4,098570 90 4,,BOOKS-A-MILLION INC,CALL,DELETED,098570,90,4,09857090,098570904
2015,4,098570 95 4,,BOOKS-A-MILLION INC,PUT,DELETED,098570,95,4,09857095,098570954
2015,4,099406 10 0,*,BOOT BARN HLDGS INC,COM,,099406,10,0,09940610,099406100
2015,4,099406 90 0,,BOOT BARN HLDGS INC,CALL,,099406,90,0,09940690,099406900
2015,4,099406 95 0,,BOOT BARN HLDGS INC,PUT,,099406,95,0,09940695,099406950
2015,4,099502 10 6,*,BOOZ ALLEN HAMILTON HLDG COR,CL A,,099502,10,6,09950210,099502106
2015,4,099502 90 6,,BOOZ ALLEN HAMILTON HLDG COR,CALL,,099502,90,6,09950290,099502906
2015,4,099502 95 6,,BOOZ ALLEN HAMILTON HLDG COR,PUT,,099502,95,6,09950295,099502956
2015,4,099724 10 6,*,BORGWARNER INC,COM,,099724,10,6,09972410,099724106
2015,4,099724 90 6,,BORGWARNER INC,CALL,,099724,90,6,09972490,099724906
2015,4,099724 95 6,,BORGWARNER INC,PUT,,099724,95,6,09972495,099724956
2015,4,100557 10 7,*,BOSTON BEER INC,CL A,,100557,10,7,10055710,100557107
2015,4,100557 90 7,,BOSTON BEER INC,CALL,,100557,90,7,10055790,100557907
2015,4,100557 95 7,,BOSTON BEER INC,PUT,,100557,95,7,10055795,100557957
2015,4,101119 10 5,*,BOSTON PRIVATE FINL HLDGS IN,COM,,101119,10,5,10111910,101119105
2015,4,101119 90 5,,BOSTON PRIVATE FINL HLDGS IN,CALL,,101119,90,5,10111990,101119905
2015,4,101119 95 5,,BOSTON PRIVATE FINL HLDGS IN,PUT,,101119,95,5,10111995,101119955
2015,4,101119 11 3,,BOSTON PRIVATE FINL HLDGS IN,*W EXP 11/21/201,,101119,11,3,10111911,101119113
2015,4,101121 10 1,*,BOSTON PROPERTIES INC,COM,,101121,10,1,10112110,101121101
2015,4,101121 90 1,,BOSTON PROPERTIES INC,CALL,,101121,90,1,10112190,101121901
2015,4,101121 95 1,,BOSTON PROPERTIES INC,PUT,,101121,95,1,10112195,101121951
2015,4,101137 10 7,*,BOSTON SCIENTIFIC CORP,COM,,101137,10,7,10113710,101137107
2015,4,101137 90 7,,BOSTON SCIENTIFIC CORP,CALL,,101137,90,7,10113790,101137907
2015,4,101137 95 7,,BOSTON SCIENTIFIC CORP,PUT,,101137,95,7,10113795,101137957
2015,4,101388 AA 4,,BOTTOMLINE TECH DEL INC,NOTE  1.500%12/0,,101388,AA,4,101388AA,101388AA4
2015,4,101388 10 6,*,BOTTOMLINE TECH DEL INC,COM,,101388,10,6,10138810,101388106
2015,4,101388 90 6,,BOTTOMLINE TECH DEL INC,CALL,,101388,90,6,10138890,101388906
2015,4,101388 95 6,,BOTTOMLINE TECH DEL INC,PUT,,101388,95,6,10138895,101388956
2015,4,101405 10 8,*,BOULDER BRANDS INC,COM,,101405,10,8,10140510,101405108
2015,4,101405 90 8,,BOULDER BRANDS INC,CALL,,101405,90,8,10140590,101405908
2015,4,101405 95 8,,BOULDER BRANDS INC,PUT,,101405,95,8,10140595,101405958
2015,4,101507 10 1,,BOULDER GROWTH & INCOME FD I,COM,,101507,10,1,10150710,101507101
2015,4,10157Q 10 2,,BOULEVARD ACQUISITION,CL A,ADDED,10157Q,10,2,10157Q10,10157Q102
2015,4,10157Q 11 0,,BOULEVARD ACQUISITION,*W EXP 09/25/202,ADDED,10157Q,11,0,10157Q11,10157Q110
2015,4,10157Q 20 1,,BOULEVARD ACQUISITION,UNIT 99/99/9999,,10157Q,20,1,10157Q20,10157Q201
2015,4,10211F 10 0,,BOVIE MEDICAL CORP,COM,,10211F,10,0,10211F10,10211F100
2015,4,102565 10 8,,BOWL AMER INC,CL A,,102565,10,8,10256510,102565108
2015,4,10316T 10 4,*,BOX INC,CL A,,10316T,10,4,10316T10,10316T104
2015,4,10316T 90 4,,BOX INC,CALL,,10316T,90,4,10316T90,10316T904
2015,4,10316T 95 4,,BOX INC,PUT,,10316T,95,4,10316T95,10316T954
2015,4,103304 10 1,*,BOYD GAMING CORP,COM,,103304,10,1,10330410,103304101
2015,4,103304 90 1,,BOYD GAMING CORP,CALL,,103304,90,1,10330490,103304901
2015,4,103304 95 1,,BOYD GAMING CORP,PUT,,103304,95,1,10330495,103304951
2015,4,104674 10 6,*,BRADY CORP,CL A,,104674,10,6,10467410,104674106
2015,4,104674 90 6,,BRADY CORP,CALL,,104674,90,6,10467490,104674906
2015,4,104674 95 6,,BRADY CORP,PUT,,104674,95,6,10467495,104674956
2015,4,10501E 20 1,*,BRAINSTORM CELL THERAPEUTICS,COM NEW,,10501E,20,1,10501E20,10501E201
2015,4,10501E 90 1,,BRAINSTORM CELL THERAPEUTICS,CALL,,10501E,90,1,10501E90,10501E901
2015,4,10501E 95 1,,BRAINSTORM CELL THERAPEUTICS,PUT,,10501E,95,1,10501E95,10501E951
2015,4,105368 20 3,*,BRANDYWINE RLTY TR,SH BEN INT NEW,,105368,20,3,10536820,105368203
2015,4,105368 90 3,,BRANDYWINE RLTY TR,CALL,,105368,90,3,10536890,105368903
2015,4,105368 95 3,,BRANDYWINE RLTY TR,PUT,,105368,95,3,10536895,105368953
2015,4,10552T 10 7,*,BRF SA,SPONSORED ADR,,10552T,10,7,10552T10,10552T107
2015,4,10552T 90 7,,BRF SA,CALL,,10552T,90,7,10552T90,10552T907
2015,4,10552T 95 7,,BRF SA,PUT,,10552T,95,7,10552T95,10552T957
2015,4,105532 10 5,*,BRASKEM S A,SP ADR PFD A,,105532,10,5,10553210,105532105
2015,4,105532 90 5,,BRASKEM S A,CALL,,105532,90,5,10553290,105532905
2015,4,105532 95 5,,BRASKEM S A,PUT,,105532,95,5,10553295,105532955
2015,4,10554B 10 4,,BRASILAGRO BRAZILIAN AGRIC R,SPONSORED ADR,,10554B,10,4,10554B10,10554B104
2015,4,10567B 10 9,*,BRAVO BRIO RESTAURANT GROUP,COM,,10567B,10,9,10567B10,10567B109
2015,4,10567B 90 9,,BRAVO BRIO RESTAURANT GROUP,CALL,,10567B,90,9,10567B90,10567B909
2015,4,10567B 95 9,,BRAVO BRIO RESTAURANT GROUP,PUT,,10567B,95,9,10567B95,10567B959
2015,4,106764 10 3,,BREEZE EASTERN CORP,COM,,106764,10,3,10676410,106764103
2015,4,106776 10 7,*,BREITBURN ENERGY PARTNERS LP,COM UT LTD PTN,,106776,10,7,10677610,106776107
2015,4,106776 90 7,,BREITBURN ENERGY PARTNERS LP,CALL,,106776,90,7,10677690,106776907
2015,4,106776 95 7,,BREITBURN ENERGY PARTNERS LP,PUT,,106776,95,7,10677695,106776957
2015,4,108035 10 6,*,BRIDGE BANCORP INC,COM,,108035,10,6,10803510,108035106
2015,4,108035 90 6,,BRIDGE BANCORP INC,CALL,,108035,90,6,10803590,108035906
2015,4,108035 95 6,,BRIDGE BANCORP INC,PUT,,108035,95,6,10803595,108035956
