year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2012,4,278058 90 2,,EATON CORP,CALL,DELETED,278058,90,2,27805890,278058902
2012,4,278058 95 2,,EATON CORP,PUT,DELETED,278058,95,2,27805895,278058952
2012,4,27826D 10 6,,EATON VANCE MI MUNI INCOME T,SH BEN INT,,27826D,10,6,27826D10,27826D106
2012,4,27826E 10 4,,EATON VANCE MA MUNI INCOME T,SH BEN INT,,27826E,10,4,27826E10,27826E104
2012,4,27826F 10 1,,EATON VANCE CA MUNI INCOME T,SH BEN INT,,27826F,10,1,27826F10,27826F101
2012,4,27826G 10 9,,EATON VANCE OH MUNI INCOME T,SH BEN INT,,27826G,10,9,27826G10,27826G109
2012,4,27826S 10 3,,EATON VANCE SR INCOME TR,SH BEN INT,,27826S,10,3,27826S10,27826S103
2012,4,27826T 10 1,,EATON VANCE PA MUNI INCOME T,SH BEN INT,,27826T,10,1,27826T10,27826T101
2012,4,27826U 10 8,,EATON VANCE MUNI INCOME TRUS,SH BEN INT,,27826U,10,8,27826U10,27826U108
2012,4,27826V 10 6,,EATON VANCE NJ MUNI INCOME T,SH BEN INT,,27826V,10,6,27826V10,27826V106
2012,4,27826W 10 4,,EATON VANCE NY MUNI INCOME T,SH BEN INT,,27826W,10,4,27826W10,27826W104
2012,4,278265 10 3,*,EATON VANCE CORP,COM NON VTG,,278265,10,3,27826510,278265103
2012,4,278265 90 3,,EATON VANCE CORP,CALL,,278265,90,3,27826590,278265903
2012,4,278265 95 3,,EATON VANCE CORP,PUT,,278265,95,3,27826595,278265953
2012,4,27827K 10 9,,EATON VANCE MUN BD FD II,COM,,27827K,10,9,27827K10,27827K109
2012,4,27827X 10 1,,EATON VANCE MUN BD FD,COM,,27827X,10,1,27827X10,27827X101
2012,4,27827Y 10 9,,EATON VANCE NEW YORK MUN BD,COM,,27827Y,10,9,27827Y10,27827Y109
2012,4,278274 10 5,,EATON VANCE ENHANCED EQ INC,COM,,278274,10,5,27827410,278274105
2012,4,278277 10 8,,EATON VANCE ENH EQTY INC FD,COM,,278277,10,8,27827710,278277108
2012,4,278279 10 4,,EATON VANCE FLTING RATE INC,COM,,278279,10,4,27827910,278279104
2012,4,27828A 10 0,,EATON VANCE CALIF MUN BD FD,COM,,27828A,10,0,27828A10,27828A100
2012,4,27828C 10 6,,EATON VANCE CALIF MUN BD FD,COM,,27828C,10,6,27828C10,27828C106
2012,4,27828G 10 7,,EATON VANCE TAX ADVT DIV INC,COM,,27828G,10,7,27828G10,27828G107
2012,4,27828H 10 5,,EATON VANCE LTD DUR INCOME F,COM,,27828H,10,5,27828H10,27828H105
2012,4,27828K 10 8,,EATON VANCE MASS MUN BD FD,COM,,27828K,10,8,27828K10,27828K108
2012,4,27828L 10 6,,EATON VANCE OHIO MUN BD FD,COM,,27828L,10,6,27828L10,27828L106
2012,4,27828M 10 4,,EATON VANCE MICH MUN BD FD,COM,,27828M,10,4,27828M10,27828M104
2012,4,27828N 10 2,,EATON VANCE TX MGD DIV EQ IN,COM,,27828N,10,2,27828N10,27828N102
2012,4,27828Q 10 5,,EATON VANCE SR FLTNG RTE TR,COM,,27828Q,10,5,27828Q10,27828Q105
2012,4,27828R 10 3,,EATON VANCE N J MUN BD FD,COM,,27828R,10,3,27828R10,27828R103
2012,4,27828S 10 1,,EATON VANCE TX ADV GLBL DIV,COM,,27828S,10,1,27828S10,27828S101
2012,4,27828T 10 9,,EATON VANCE N Y MUN BD FD II,COM,,27828T,10,9,27828T10,27828T109
2012,4,27828U 10 6,,EATON VANCE TX ADV GLB DIV O,COM,,27828U,10,6,27828U10,27828U106
2012,4,27828V 10 4,,EATON VANCE SH TM DR DIVR IN,COM,,27828V,10,4,27828V10,27828V104
2012,4,27828W 10 2,,EATON VANCE PA MUN BD FD,COM,,27828W,10,2,27828W10,27828W102
2012,4,27828X 10 0,,EATON VANCE TAX MNGED BUY WR,COM,,27828X,10,0,27828X10,27828X100
2012,4,27828Y 10 8,,EATON VANCE TX MNG BY WRT OP,COM,,27828Y,10,8,27828Y10,27828Y108
2012,4,27829C 10 5,,EATON VANCE TXMGD GL BUYWR O,COM,,27829C,10,5,27829C10,27829C105
2012,4,27829F 10 8,,EATON VANCE TAX MNGD GBL DV,COM,,27829F,10,8,27829F10,27829F108
2012,4,27829G 10 6,,EATON VANCE RISK MNGD DIV EQ,COM,,27829G,10,6,27829G10,27829G106
2012,4,27829L 10 5,,EATON VANCE NATL MUN OPPORT,COM SHS,,27829L,10,5,27829L10,27829L105
2012,4,27829M 10 3,,EATON VANCE TAX-ADV BD & OPT,COM SH BEN INT,,27829M,10,3,27829M10,27829M103
2012,4,278642 10 3,*,EBAY INC,COM,,278642,10,3,27864210,278642103
2012,4,278642 90 3,,EBAY INC,CALL,,278642,90,3,27864290,278642903
2012,4,278642 95 3,,EBAY INC,PUT,,278642,95,3,27864295,278642953
2012,4,278715 20 6,*,EBIX INC,COM NEW,,278715,20,6,27871520,278715206
2012,4,278715 90 6,,EBIX INC,CALL,,278715,90,6,27871590,278715906
2012,4,278715 95 6,,EBIX INC,PUT,,278715,95,6,27871595,278715956
2012,4,27874N 10 5,*,ECHELON CORP,COM,,27874N,10,5,27874N10,27874N105
2012,4,27874N 90 5,,ECHELON CORP,CALL,,27874N,90,5,27874N90,27874N905
2012,4,27874N 95 5,,ECHELON CORP,PUT,,27874N,95,5,27874N95,27874N955
2012,4,27875T 10 1,*,ECHO GLOBAL LOGISTICS INC,COM,,27875T,10,1,27875T10,27875T101
2012,4,27875T 90 1,,ECHO GLOBAL LOGISTICS INC,CALL,,27875T,90,1,27875T90,27875T901
2012,4,27875T 95 1,,ECHO GLOBAL LOGISTICS INC,PUT,,27875T,95,1,27875T95,27875T951
2012,4,27876L 10 7,,ECHO THERAPEUTICS INC,COM,,27876L,10,7,27876L10,27876L107
2012,4,278768 10 6,*,ECHOSTAR CORP,CL A,,278768,10,6,27876810,278768106
2012,4,278768 90 6,,ECHOSTAR CORP,CALL,,278768,90,6,27876890,278768906
2012,4,278768 95 6,,ECHOSTAR CORP,PUT,,278768,95,6,27876895,278768956
2012,4,278865 10 0,*,ECOLAB INC,COM,,278865,10,0,27886510,278865100
2012,4,278865 90 0,,ECOLAB INC,CALL,,278865,90,0,27886590,278865900
2012,4,278865 95 0,,ECOLAB INC,PUT,,278865,95,0,27886595,278865950
2012,4,278878 10 3,,ECOLOGY & ENVIRONMENT INC,CL A,,278878,10,3,27887810,278878103
2012,4,279158 10 9,*,ECOPETROL S A,SPONSORED ADS,,279158,10,9,27915810,279158109
2012,4,279158 90 9,,ECOPETROL S A,CALL,,279158,90,9,27915890,279158909
2012,4,279158 95 9,,ECOPETROL S A,PUT,,279158,95,9,27915895,279158959
2012,4,27922Y 20 2,,ECOTALITY INC,COM NEW,,27922Y,20,2,27922Y20,27922Y202
2012,4,279285 10 0,,EDAC TECHNOLOGIES CORP,COM,,279285,10,0,27928510,279285100
2012,4,27943Q 10 5,,EDELMAN FINL GROUP INC,COM,DELETED,27943Q,10,5,27943Q10,27943Q105
2012,4,28014Q 10 7,,EDGEN GROUP INC,CL A,,28014Q,10,7,28014Q10,28014Q107
2012,4,280358 10 2,*,EDGEWATER TECHNOLOGY INC,COM,,280358,10,2,28035810,280358102
2012,4,280358 90 2,,EDGEWATER TECHNOLOGY INC,CALL,,280358,90,2,28035890,280358902
2012,4,280358 95 2,,EDGEWATER TECHNOLOGY INC,PUT,,280358,95,2,28035895,280358952
2012,4,281020 10 7,*,EDISON INTL,COM,,281020,10,7,28102010,281020107
2012,4,281020 90 7,,EDISON INTL,CALL,,281020,90,7,28102090,281020907
2012,4,281020 95 7,,EDISON INTL,PUT,,281020,95,7,28102095,281020957
2012,4,28140H 10 4,*,EDUCATION RLTY TR INC,COM,,28140H,10,4,28140H10,28140H104
2012,4,28140H 90 4,,EDUCATION RLTY TR INC,CALL,,28140H,90,4,28140H90,28140H904
2012,4,28140H 95 4,,EDUCATION RLTY TR INC,PUT,,28140H,95,4,28140H95,28140H954
2012,4,28140M 10 3,*,EDUCATION MGMT CORP NEW,COM,,28140M,10,3,28140M10,28140M103
2012,4,28140M 90 3,,EDUCATION MGMT CORP NEW,CALL,,28140M,90,3,28140M90,28140M903
2012,4,28140M 95 3,,EDUCATION MGMT CORP NEW,PUT,,28140M,95,3,28140M95,28140M953
2012,4,281479 10 5,,EDUCATIONAL DEV CORP,COM,,281479,10,5,28147910,281479105
2012,4,281736 10 8,,EDWARDS GROUP LTD,SPONSORED ADR,,281736,10,8,28173610,281736108
2012,4,28176E 10 8,*,EDWARDS LIFESCIENCES CORP,COM,,28176E,10,8,28176E10,28176E108
2012,4,28176E 90 8,,EDWARDS LIFESCIENCES CORP,CALL,,28176E,90,8,28176E90,28176E908
2012,4,28176E 95 8,,EDWARDS LIFESCIENCES CORP,PUT,,28176E,95,8,28176E95,28176E958
2012,4,28225C 80 6,*,EGAIN COMMUNICATIONS,COM NEW,,28225C,80,6,28225C80,28225C806
2012,4,28225C 90 6,,EGAIN COMMUNICATIONS,CALL,,28225C,90,6,28225C90,28225C906
2012,4,28225C 95 6,,EGAIN COMMUNICATIONS,PUT,,28225C,95,6,28225C95,28225C956
2012,4,28238P 10 9,*,EHEALTH INC,COM,,28238P,10,9,28238P10,28238P109
2012,4,28238P 90 9,,EHEALTH INC,CALL,,28238P,90,9,28238P90,28238P909
2012,4,28238P 95 9,,EHEALTH INC,PUT,,28238P,95,9,28238P95,28238P959
2012,4,28257U 10 4,,EINSTEIN NOAH REST GROUP INC,COM,,28257U,10,4,28257U10,28257U104
2012,4,282914 10 0,*,8X8 INC NEW,COM,,282914,10,0,28291410,282914100
2012,4,282914 90 0,,8X8 INC NEW,CALL,,282914,90,0,28291490,282914900
2012,4,282914 95 0,,8X8 INC NEW,PUT,,282914,95,0,28291495,282914950
2012,4,283677 85 4,*,EL PASO ELEC CO,COM NEW,,283677,85,4,28367785,283677854
2012,4,283677 90 4,,EL PASO ELEC CO,CALL,,283677,90,4,28367790,283677904
2012,4,283677 95 4,,EL PASO ELEC CO,PUT,,283677,95,4,28367795,283677954
2012,4,283702 10 8,*,EL PASO PIPELINE PARTNERS L,COM UNIT LPI,,283702,10,8,28370210,283702108
2012,4,283702 90 8,,EL PASO PIPELINE PARTNERS L,CALL,,283702,90,8,28370290,283702908
2012,4,283702 95 8,,EL PASO PIPELINE PARTNERS L,PUT,,283702,95,8,28370295,283702958
2012,4,284131 20 8,*,ELAN PLC,ADR,,284131,20,8,28413120,284131208
2012,4,284131 90 8,,ELAN PLC,CALL,,284131,90,8,28413190,284131908
2012,4,284131 95 8,,ELAN PLC,PUT,,284131,95,8,28413195,284131958
2012,4,28473M 10 0,,ELECSYS CORP,COM,,28473M,10,0,28473M10,28473M100
2012,4,284902 10 3,*,ELDORADO GOLD CORP NEW,COM,,284902,10,3,28490210,284902103
2012,4,284902 90 3,,ELDORADO GOLD CORP NEW,CALL,,284902,90,3,28490290,284902903
2012,4,284902 95 3,,ELDORADO GOLD CORP NEW,PUT,,284902,95,3,28490295,284902953
2012,4,285218 10 3,*,ELECTRO RENT CORP,COM,,285218,10,3,28521810,285218103
2012,4,285218 90 3,,ELECTRO RENT CORP,CALL,,285218,90,3,28521890,285218903
2012,4,285218 95 3,,ELECTRO RENT CORP,PUT,,285218,95,3,28521895,285218953
2012,4,285229 10 0,*,ELECTRO SCIENTIFIC INDS,COM,,285229,10,0,28522910,285229100
2012,4,285229 90 0,,ELECTRO SCIENTIFIC INDS,CALL,,285229,90,0,28522990,285229900
2012,4,285229 95 0,,ELECTRO SCIENTIFIC INDS,PUT,,285229,95,0,28522995,285229950
2012,4,285233 10 2,,ELECTRO-SENSORS INC,COM,,285233,10,2,28523310,285233102
2012,4,285409 10 8,,ELECTROMED INC,COM,,285409,10,8,28540910,285409108
2012,4,285512 AA 7,,ELECTRONIC ARTS INC,NOTE  0.750% 7/1,,285512,AA,7,285512AA,285512AA7
2012,4,285512 10 9,*,ELECTRONIC ARTS INC,COM,,285512,10,9,28551210,285512109
2012,4,285512 90 9,,ELECTRONIC ARTS INC,CALL,,285512,90,9,28551290,285512909
2012,4,285512 95 9,,ELECTRONIC ARTS INC,PUT,,285512,95,9,28551295,285512959
2012,4,286082 10 2,*,ELECTRONICS FOR IMAGING INC,COM,,286082,10,2,28608210,286082102
2012,4,286082 90 2,,ELECTRONICS FOR IMAGING INC,CALL,,286082,90,2,28608290,286082902
2012,4,286082 95 2,,ELECTRONICS FOR IMAGING INC,PUT,,286082,95,2,28608295,286082952
2012,4,286202 20 5,,ELEPHANT TALK COMM CORP,COM NEW,,286202,20,5,28620220,286202205
2012,4,28660G 10 6,*,ELIZABETH ARDEN INC,COM,,28660G,10,6,28660G10,28660G106
2012,4,28660G 90 6,,ELIZABETH ARDEN INC,CALL,,28660G,90,6,28660G90,28660G906
2012,4,28660G 95 6,,ELIZABETH ARDEN INC,PUT,,28660G,95,6,28660G95,28660G956
2012,4,28849P 10 0,*,ELLIE MAE INC,COM,,28849P,10,0,28849P10,28849P100
2012,4,28849P 90 0,,ELLIE MAE INC,CALL,,28849P,90,0,28849P90,28849P900
2012,4,28849P 95 0,,ELLIE MAE INC,PUT,,28849P,95,0,28849P95,28849P950
2012,4,288522 30 3,*,ELLINGTON FINANCIAL LLC,COM,,288522,30,3,28852230,288522303
2012,4,288522 90 3,,ELLINGTON FINANCIAL LLC,CALL,,288522,90,3,28852290,288522903
2012,4,288522 95 3,,ELLINGTON FINANCIAL LLC,PUT,,288522,95,3,28852295,288522953
2012,4,288853 10 4,*,ELLIS PERRY INTL INC,COM,,288853,10,4,28885310,288853104
2012,4,288853 90 4,,ELLIS PERRY INTL INC,CALL,,288853,90,4,28885390,288853904
2012,4,288853 95 4,,ELLIS PERRY INTL INC,PUT,,288853,95,4,28885395,288853954
2012,4,289074 10 6,,ELLSWORTH FUND LTD,COM,,289074,10,6,28907410,289074106
2012,4,289660 10 2,,ELMIRA SVGS BK ELMIRA N Y,COM,,289660,10,2,28966010,289660102
2012,4,290138 20 5,*,ELONG INC,SPONSORED ADR,,290138,20,5,29013820,290138205
2012,4,290138 90 5,,ELONG INC,CALL,,290138,90,5,29013890,290138905
2012,4,290138 95 5,,ELONG INC,PUT,,290138,95,5,29013895,290138955
2012,4,290139 10 4,,ELOQUA INC,COM,,290139,10,4,29013910,290139104
2012,4,29076N 20 6,*,EMAGIN CORP,COM NEW,,29076N,20,6,29076N20,29076N206
2012,4,29076N 90 6,,EMAGIN CORP,CALL,,29076N,90,6,29076N90,29076N906
2012,4,29076N 95 6,,EMAGIN CORP,PUT,,29076N,95,6,29076N95,29076N956
2012,4,29081P 20 4,,EMBOTELLADORA ANDINA S A,SPON ADR A,,29081P,20,4,29081P20,29081P204
2012,4,29081P 30 3,,EMBOTELLADORA ANDINA S A,SPON ADR B,,29081P,30,3,29081P30,29081P303
2012,4,29082A 10 7,*,EMBRAER S A,SP ADR REP 4 COM,,29082A,10,7,29082A10,29082A107
2012,4,29082A 90 7,,EMBRAER S A,CALL,,29082A,90,7,29082A90,29082A907
2012,4,29082A 95 7,,EMBRAER S A,PUT,,29082A,95,7,29082A95,29082A957
2012,4,290828 10 2,,EMCLAIRE FINL CORP,COM,,290828,10,2,29082810,290828102
2012,4,29084Q 10 0,*,EMCOR GROUP INC,COM,,29084Q,10,0,29084Q10,29084Q100
2012,4,29084Q 90 0,,EMCOR GROUP INC,CALL,,29084Q,90,0,29084Q90,29084Q900
2012,4,29084Q 95 0,,EMCOR GROUP INC,PUT,,29084Q,95,0,29084Q95,29084Q950
2012,4,290846 20 3,*,EMCORE CORP,COM NEW,,290846,20,3,29084620,290846203
2012,4,290846 90 3,,EMCORE CORP,CALL,,290846,90,3,29084690,290846903
2012,4,290846 95 3,,EMCORE CORP,PUT,,290846,95,3,29084695,290846953
2012,4,29089Q 10 5,*,EMERGENT BIOSOLUTIONS INC,COM,,29089Q,10,5,29089Q10,29089Q105
2012,4,29089Q 90 5,,EMERGENT BIOSOLUTIONS INC,CALL,,29089Q,90,5,29089Q90,29089Q905
2012,4,29089Q 95 5,,EMERGENT BIOSOLUTIONS INC,PUT,,29089Q,95,5,29089Q95,29089Q955
2012,4,291005 10 6,*,EMERITUS CORP,COM,,291005,10,6,29100510,291005106
2012,4,291005 90 6,,EMERITUS CORP,CALL,,291005,90,6,29100590,291005906
2012,4,291005 95 6,,EMERITUS CORP,PUT,,291005,95,6,29100595,291005956
2012,4,29101U 10 0,*,EMERALD OIL INC,COM,DELETED,29101U,10,0,29101U10,29101U100
2012,4,29101U 90 0,,EMERALD OIL INC,CALL,DELETED,29101U,90,0,29101U90,29101U900
2012,4,29101U 95 0,,EMERALD OIL INC,PUT,DELETED,29101U,95,0,29101U95,29101U950
2012,4,29101U 20 9,*,EMERALD OIL INC,COM NEW,ADDED,29101U,20,9,29101U20,29101U209
2012,4,29101U 90 9,,EMERALD OIL INC,CALL,ADDED,29101U,90,9,29101U90,29101U909
2012,4,29101U 95 9,,EMERALD OIL INC,PUT,ADDED,29101U,95,9,29101U95,29101U959
2012,4,291011 10 4,*,EMERSON ELEC CO,COM,,291011,10,4,29101110,291011104
2012,4,291011 90 4,,EMERSON ELEC CO,CALL,,291011,90,4,29101190,291011904
2012,4,291011 95 4,,EMERSON ELEC CO,PUT,,291011,95,4,29101195,291011954
2012,4,291087 20 3,*,EMERSON RADIO CORP,COM NEW,,291087,20,3,29108720,291087203
2012,4,291087 90 3,,EMERSON RADIO CORP,CALL,,291087,90,3,29108790,291087903
2012,4,291087 95 3,,EMERSON RADIO CORP,PUT,,291087,95,3,29108795,291087953
2012,4,291525 10 3,*,EMMIS COMMUNICATIONS CORP,CL A,,291525,10,3,29152510,291525103
2012,4,291525 90 3,,EMMIS COMMUNICATIONS CORP,CALL,,291525,90,3,29152590,291525903
2012,4,291525 95 3,,EMMIS COMMUNICATIONS CORP,PUT,,291525,95,3,29152595,291525953
2012,4,291525 20 2,,EMMIS COMMUNICATIONS CORP,PFD CV SER A,,291525,20,2,29152520,291525202
2012,4,291641 10 8,*,EMPIRE DIST ELEC CO,COM,,291641,10,8,29164110,291641108
2012,4,291641 90 8,,EMPIRE DIST ELEC CO,CALL,,291641,90,8,29164190,291641908
2012,4,291641 95 8,,EMPIRE DIST ELEC CO,PUT,,291641,95,8,29164195,291641958
2012,4,292052 20 6,,EMPIRE RESORTS INC,COM NEW,,292052,20,6,29205220,292052206
2012,4,292218 10 4,*,EMPLOYERS HOLDINGS INC,COM,,292218,10,4,29221810,292218104
2012,4,292218 90 4,,EMPLOYERS HOLDINGS INC,CALL,,292218,90,4,29221890,292218904
2012,4,292218 95 4,,EMPLOYERS HOLDINGS INC,PUT,,292218,95,4,29221895,292218954
2012,4,29244A 10 2,,EMPRESA DIST Y COMERCIAL NOR,SPON ADR,,29244A,10,2,29244A10,29244A102
2012,4,29244T 10 1,*,EMPRESA NACIONAL DE ELCTRCID,SPONSORED ADR,,29244T,10,1,29244T10,29244T101
2012,4,29244T 90 1,,EMPRESA NACIONAL DE ELCTRCID,CALL,,29244T,90,1,29244T90,29244T901
2012,4,29244T 95 1,,EMPRESA NACIONAL DE ELCTRCID,PUT,,29244T,95,1,29244T95,29244T951
2012,4,292448 20 6,,EMPRESAS ICA S A DE CV,SPONS ADR NEW,,292448,20,6,29244820,292448206
2012,4,292475 20 9,*,EMULEX CORP,COM NEW,,292475,20,9,29247520,292475209
2012,4,292475 90 9,,EMULEX CORP,CALL,,292475,90,9,29247590,292475909
2012,4,292475 95 9,,EMULEX CORP,PUT,,292475,95,9,29247595,292475959
2012,4,29250N 10 5,*,ENBRIDGE INC,COM,,29250N,10,5,29250N10,29250N105
2012,4,29250N 90 5,,ENBRIDGE INC,CALL,,29250N,90,5,29250N90,29250N905
2012,4,29250N 95 5,,ENBRIDGE INC,PUT,,29250N,95,5,29250N95,29250N955
2012,4,29250R 10 6,*,ENBRIDGE ENERGY PARTNERS L P,COM,,29250R,10,6,29250R10,29250R106
2012,4,29250R 90 6,,ENBRIDGE ENERGY PARTNERS L P,CALL,,29250R,90,6,29250R90,29250R906
2012,4,29250R 95 6,,ENBRIDGE ENERGY PARTNERS L P,PUT,,29250R,95,6,29250R95,29250R956
2012,4,29250X 10 3,*,ENBRIDGE ENERGY MANAGEMENT L,SHS UNITS LLI,,29250X,10,3,29250X10,29250X103
2012,4,29250X 90 3,,ENBRIDGE ENERGY MANAGEMENT L,CALL,,29250X,90,3,29250X90,29250X903
2012,4,29250X 95 3,,ENBRIDGE ENERGY MANAGEMENT L,PUT,,29250X,95,3,29250X95,29250X953
2012,4,292505 10 4,*,ENCANA CORP,COM,,292505,10,4,29250510,292505104
2012,4,292505 90 4,,ENCANA CORP,CALL,,292505,90,4,29250590,292505904
2012,4,292505 95 4,,ENCANA CORP,PUT,,292505,95,4,29250595,292505954
2012,4,292554 AC 6,,ENCORE CAP GROUP INC,NOTE  3.000%11/2,ADDED,292554,AC,6,292554AC,292554AC6
2012,4,292554 10 2,*,ENCORE CAP GROUP INC,COM,,292554,10,2,29255410,292554102
2012,4,292554 90 2,,ENCORE CAP GROUP INC,CALL,,292554,90,2,29255490,292554902
2012,4,292554 95 2,,ENCORE CAP GROUP INC,PUT,,292554,95,2,29255495,292554952
2012,4,292562 10 5,*,ENCORE WIRE CORP,COM,,292562,10,5,29256210,292562105
2012,4,292562 90 5,,ENCORE WIRE CORP,CALL,,292562,90,5,29256290,292562905
2012,4,292562 95 5,,ENCORE WIRE CORP,PUT,,292562,95,5,29256295,292562955
2012,4,29257M AE 0,,ENDEAVOR INTL CORP INC,NOTE  5.500% 7/1,,29257M,AE,0,29257MAE,29257MAE0
2012,4,29258Y 10 3,*,ENDEAVOUR SILVER CORP,COM,,29258Y,10,3,29258Y10,29258Y103
2012,4,29258Y 90 3,,ENDEAVOUR SILVER CORP,CALL,,29258Y,90,3,29258Y90,29258Y903
2012,4,29258Y 95 3,,ENDEAVOUR SILVER CORP,PUT,,29258Y,95,3,29258Y95,29258Y953
2012,4,29259G 20 0,*,ENDEAVOUR INTL CORP,COM NEW,,29259G,20,0,29259G20,29259G200
2012,4,29259G 90 0,,ENDEAVOUR INTL CORP,CALL,,29259G,90,0,29259G90,29259G900
2012,4,29259G 95 0,,ENDEAVOUR INTL CORP,PUT,,29259G,95,0,29259G95,29259G950
2012,4,29264F AB 2,,ENDO HEALTH SOLUTIONS INC,NOTE  1.750% 4/1,,29264F,AB,2,29264FAB,29264FAB2
2012,4,29264F 20 5,*,ENDO HEALTH SOLUTIONS INC,COM,,29264F,20,5,29264F20,29264F205
2012,4,29264F 90 5,,ENDO HEALTH SOLUTIONS INC,CALL,,29264F,90,5,29264F90,29264F905
2012,4,29264F 95 5,,ENDO HEALTH SOLUTIONS INC,PUT,,29264F,95,5,29264F95,29264F955
2012,4,29265N 10 8,*,ENERGEN CORP,COM,,29265N,10,8,29265N10,29265N108
2012,4,29265N 90 8,,ENERGEN CORP,CALL,,29265N,90,8,29265N90,29265N908
2012,4,29265N 95 8,,ENERGEN CORP,PUT,,29265N,95,8,29265N95,29265N958
2012,4,29266R 10 8,*,ENERGIZER HLDGS INC,COM,,29266R,10,8,29266R10,29266R108
2012,4,29266R 90 8,,ENERGIZER HLDGS INC,CALL,,29266R,90,8,29266R90,29266R908
2012,4,29266R 95 8,,ENERGIZER HLDGS INC,PUT,,29266R,95,8,29266R95,29266R958
2012,4,29266S 10 6,*,ENDOLOGIX INC,COM,,29266S,10,6,29266S10,29266S106
2012,4,29266S 90 6,,ENDOLOGIX INC,CALL,,29266S,90,6,29266S90,29266S906
2012,4,29266S 95 6,,ENDOLOGIX INC,PUT,,29266S,95,6,29266S95,29266S956
2012,4,29269A 10 2,*,ENDOCYTE INC,COM,,29269A,10,2,29269A10,29269A102
2012,4,29269A 90 2,,ENDOCYTE INC,CALL,,29269A,90,2,29269A90,29269A902
2012,4,29269A 95 2,,ENDOCYTE INC,PUT,,29269A,95,2,29269A95,29269A952
2012,4,29269K 10 0,*,ENDURO RTY TR,TR UNIT,,29269K,10,0,29269K10,29269K100
2012,4,29269K 90 0,,ENDURO RTY TR,CALL,,29269K,90,0,29269K90,29269K900
2012,4,29269K 95 0,,ENDURO RTY TR,PUT,,29269K,95,0,29269K95,29269K950
2012,4,29270J 10 0,*,ENERGY RECOVERY INC,COM,,29270J,10,0,29270J10,29270J100
2012,4,29270J 90 0,,ENERGY RECOVERY INC,CALL,,29270J,90,0,29270J90,29270J900
2012,4,29270J 95 0,,ENERGY RECOVERY INC,PUT,,29270J,95,0,29270J95,29270J950
2012,4,29271Q 10 3,,ENERGY SVCS OF AMERICA CORP,COM,DELETED,29271Q,10,3,29271Q10,29271Q103
2012,4,29273R 10 9,*,ENERGY TRANSFER PRTNRS L P,UNIT LTD PARTN,,29273R,10,9,29273R10,29273R109
2012,4,29273R 90 9,,ENERGY TRANSFER PRTNRS L P,CALL,,29273R,90,9,29273R90,29273R909
2012,4,29273R 95 9,,ENERGY TRANSFER PRTNRS L P,PUT,,29273R,95,9,29273R95,29273R959
2012,4,29273V 10 0,*,ENERGY TRANSFER EQUITY L P,COM UT LTD PTN,,29273V,10,0,29273V10,29273V100
2012,4,29273V 90 0,,ENERGY TRANSFER EQUITY L P,CALL,,29273V,90,0,29273V90,29273V900
2012,4,29273V 95 0,,ENERGY TRANSFER EQUITY L P,PUT,,29273V,95,0,29273V95,29273V950
2012,4,29274F 10 4,*,ENERSIS S A,SPONSORED ADR,,29274F,10,4,29274F10,29274F104
2012,4,29274F 90 4,,ENERSIS S A,CALL,,29274F,90,4,29274F90,29274F904
2012,4,29274F 95 4,,ENERSIS S A,PUT,,29274F,95,4,29274F95,29274F954
2012,4,29275Y AA 0,,ENERSYS,NOTE  3.375% 6/0,,29275Y,AA,0,29275YAA,29275YAA0
2012,4,29275Y 10 2,*,ENERSYS,COM,,29275Y,10,2,29275Y10,29275Y102
2012,4,29275Y 90 2,,ENERSYS,CALL,,29275Y,90,2,29275Y90,29275Y902
2012,4,29275Y 95 2,,ENERSYS,PUT,,29275Y,95,2,29275Y95,29275Y952
2012,4,292756 20 2,*,ENERGYSOLUTIONS INC,COM,,292756,20,2,29275620,292756202
2012,4,292756 90 2,,ENERGYSOLUTIONS INC,CALL,,292756,90,2,29275690,292756902
2012,4,292756 95 2,,ENERGYSOLUTIONS INC,PUT,,292756,95,2,29275695,292756952
2012,4,292764 10 7,*,ENERNOC INC,COM,,292764,10,7,29276410,292764107
2012,4,292764 90 7,,ENERNOC INC,CALL,,292764,90,7,29276490,292764907
2012,4,292764 95 7,,ENERNOC INC,PUT,,292764,95,7,29276495,292764957
2012,4,292766 10 2,*,ENERPLUS CORP,COM,,292766,10,2,29276610,292766102
2012,4,292766 90 2,,ENERPLUS CORP,CALL,,292766,90,2,29276690,292766902
2012,4,292766 95 2,,ENERPLUS CORP,PUT,,292766,95,2,29276695,292766952
2012,4,29285W 10 4,*,ENGILITY HLDGS INC,COM,,29285W,10,4,29285W10,29285W104
2012,4,29285W 90 4,,ENGILITY HLDGS INC,CALL,,29285W,90,4,29285W90,29285W904
2012,4,29285W 95 4,,ENGILITY HLDGS INC,PUT,,29285W,95,4,29285W95,29285W954
2012,4,293306 10 6,*,ENGLOBAL CORP,COM,,293306,10,6,29330610,293306106
2012,4,293306 90 6,,ENGLOBAL CORP,CALL,,293306,90,6,29330690,293306906
2012,4,293306 95 6,,ENGLOBAL CORP,PUT,,293306,95,6,29330695,293306956
2012,4,293389 10 2,*,ENNIS INC,COM,,293389,10,2,29338910,293389102
2012,4,293389 90 2,,ENNIS INC,CALL,,293389,90,2,29338990,293389902
